Area Code (M49),Area,Year,avg_income_small,avg_income_large,small_scale_productivity,large_scale_productivity,undernourished_people,food_insecurity_people,local_breed,agriculture_gdp,agriculture_government,agriculture_orientation_government,ifpa_food_cpi
705,Slovenia,2011,,,,,,,29.0,2.14,1.03,0.48,0.64
705,Slovenia,2012,,,,,,,29.0,1.96,1.17,0.6,0.07
705,Slovenia,2013,,,40.91,180.31,,,29.0,1.97,1.02,0.52,0.12
705,Slovenia,2014,,,,,,,29.0,2.02,0.95,0.47,-0.88
705,Slovenia,2015,,,,,,,29.0,2.1,1.21,0.58,0.23
705,Slovenia,2016,,,48.95,209.89,,,29.0,1.98,1.01,0.51,-0.01
705,Slovenia,2017,,,,,,,29.0,1.84,1.08,0.59,-0.1
705,Slovenia,2018,,,,,,,29.0,2.25,1.14,0.51,-0.21
705,Slovenia,2019,,,,,,,29.0,2.01,1.26,0.63,-0.44
705,Slovenia,2020,,,42.98,243.7,,,29.0,2.09,1.14,0.54,1.4
705,Slovenia,2021,,,,,,,29.0,1.69,1.17,0.69,-1.63
705,Slovenia,2022,,,,,,,27.0,1.71,1.19,0.69,1.44
705,Slovenia,2023,,,,,,,26.0,,,,1.0
705,Slovenia,2024,,,,,,,26.0,,,,
706,Somalia,2000,,,,,,,1.0,,,,
706,Somalia,2001,,,,,6.4,,1.0,53.03,,,
706,Somalia,2002,,,,,6.6,,1.0,52.48,,,
706,Somalia,2003,,,,,6.8,,1.0,52.61,,,
706,Somalia,2004,,,,,7.1,,1.0,52.73,,,
706,Somalia,2005,,,,,7.3,,1.0,52.27,,,
706,Somalia,2006,,,,,7.6,,18.0,52.46,,,
706,Somalia,2007,,,,,7.8,,18.0,52.62,,,
706,Somalia,2008,,,,,8,,18.0,52.58,,,
706,Somalia,2009,,,,,8.4,,18.0,52.69,,,
706,Somalia,2010,,,,,8.6,,18.0,52.76,,,0.77
706,Somalia,2011,,,,,8.6,,18.0,52.81,,,0.53
706,Somalia,2012,,,,,8.3,,18.0,52.87,,,0.3
706,Somalia,2013,,,,,8.1,,18.0,52.88,,,0.1
706,Somalia,2014,,,,,8.1,,18.0,52.88,,,0.1
706,Somalia,2015,,,,,8.3,,18.0,52.88,,,0.26
706,Somalia,2016,,,,,8.5,,18.0,52.88,,,0.1
706,Somalia,2017,,,,,8.7,,18.0,52.87,1.04,0.02,-0.02
706,Somalia,2018,,,,,8.6,,18.0,52.87,1.09,0.02,0.8
706,Somalia,2019,,,,,8.5,,18.0,52.87,1.3,0.02,0.17
706,Somalia,2020,,,,,8.4,6736.5,18.0,52.87,0.77,0.01,-1.52
706,Somalia,2021,,,,,8.7,7157.5,18.0,52.87,0.88,0.02,-0.66
706,Somalia,2022,,,,,9,7415.4,18.0,52.26,0.68,0.01,1.37
706,Somalia,2023,,,,,,,18.0,,,,-1.44
706,Somalia,2024,,,,,,,18.0,,,,
710,South Africa,2000,,,,,,,24.0,,,,
710,South Africa,2001,,,,,1.8,,24.0,2.81,1.65,0.58,
710,South Africa,2002,,,,,1.7,,24.0,2.96,1.57,0.53,
710,South Africa,2003,,,,,1.7,,24.0,2.65,1.7,0.64,
710,South Africa,2004,,,,,1.7,,24.0,2.41,1.46,0.6,
710,South Africa,2005,,,,,1.7,,24.0,2.09,1.71,0.82,
710,South Africa,2006,,,,,1.7,,48.0,2.05,1.77,0.86,
710,South Africa,2007,,,,,1.8,,48.0,2.36,2.03,0.86,
710,South Africa,2008,,,,,1.8,,48.0,2.57,1.85,0.72,
710,South Africa,2009,,,,,2.1,,48.0,2.4,1.61,0.67,
710,South Africa,2010,,,,,2.4,,48.0,2.11,1.72,0.82,-2.56
710,South Africa,2011,,,,,2.7,,48.0,2.04,1.64,0.8,0.53
710,South Africa,2012,,,,,2.8,,48.0,1.98,1.61,0.82,-0.09
710,South Africa,2013,,,,,3,,48.0,1.93,1.57,0.81,-0.52
710,South Africa,2014,,,,,3.4,,48.0,2.13,1.57,0.74,0.29
710,South Africa,2015,784.63,1651.54,,,3.6,,48.0,2.23,1.41,0.63,-0.22
710,South Africa,2016,,,,,3.5,,48.0,2.41,1.34,0.56,1.5
710,South Africa,2017,,,,,3.3,,48.0,2.49,1.35,0.54,-0.17
710,South Africa,2018,,,,,3.3,7138.2,48.0,2.27,1.22,0.54,-1.07
710,South Africa,2019,,,,,3.6,7563.4,48.0,1.96,1.24,0.63,-0.48
710,South Africa,2020,,,,,4.1,7992.400000000001,48.0,2.52,1.27,0.5,0.16
710,South Africa,2021,,,,,4.6,8151.400000000001,48.0,2.47,1.04,0.42,0.03
710,South Africa,2022,,,,,4.9,8339.7,49.0,2.57,1.27,0.5,0.67
710,South Africa,2023,,,,,,,49.0,,,,1.17
710,South Africa,2024,,,,,,,55.0,,,,
716,Zimbabwe,2000,,,,,,,2.0,,,,
716,Zimbabwe,2001,,,,,3.9,,2.0,24.51,,,
716,Zimbabwe,2002,,,,,3.8,,2.0,24.82,,,
716,Zimbabwe,2003,,,,,3.8,,2.0,19.61,,,
716,Zimbabwe,2004,,,,,3.7,,2.0,9.38,,,
716,Zimbabwe,2005,,,,,3.6,,2.0,9.51,,,
716,Zimbabwe,2006,,,,,3.5,,4.0,15.81,,,
716,Zimbabwe,2007,,,,,3.5,,4.0,22.39,,,
716,Zimbabwe,2008,,,,,3.4,,4.0,17.6,,,
716,Zimbabwe,2009,,,,,3.4,,4.0,10.74,2.28,0.21,
716,Zimbabwe,2010,,,,,3.4,,4.0,9.61,11.2,1.17,-24.08
716,Zimbabwe,2011,,,,,3.3,,4.0,8.67,3.52,0.41,0.47
716,Zimbabwe,2012,,,,,3.4,,4.0,8.04,5.67,0.7,0.42
716,Zimbabwe,2013,,,,,3.7,,4.0,7.14,,,-0.18
716,Zimbabwe,2014,,,,,4.2,,4.0,8.75,,,-0.85
716,Zimbabwe,2015,,,,,4.7,5237.6,4.0,8.28,,,-0.12
716,Zimbabwe,2016,,,,,5.1,5553.5,4.0,7.87,,,-0.18
716,Zimbabwe,2017,,,,,5.4,5730.4,4.0,7.25,,,1.09
716,Zimbabwe,2018,,,,,5.8,5855.4,4.0,7.32,,,1.74
716,Zimbabwe,2019,,,,,6,6284.8,4.0,9.82,,,6.69
716,Zimbabwe,2020,,,,,6.2,6748.4,4.0,8.77,,,1.09
716,Zimbabwe,2021,,,,,6.2,6970.1,4.0,8.85,,,0.18
716,Zimbabwe,2022,,,,,6.2,6859.0,4.0,8.78,,,1.62
716,Zimbabwe,2023,,,,,,,4.0,,,,-1.41
716,Zimbabwe,2024,,,,,,,4.0,,,,
724,Spain,2000,,,,,,,131.0,,,,
724,Spain,2001,,,,,,,141.0,3.68,1.68,0.46,
724,Spain,2002,,,,,,,141.0,3.49,1.59,0.46,
724,Spain,2003,,,,,,,141.0,3.43,1.59,0.46,
724,Spain,2004,,,,,,,141.0,3.13,1.6,0.51,
724,Spain,2005,,,,,,,143.0,2.77,1.6,0.58,
724,Spain,2006,,,,,,,206.0,2.41,1.54,0.64,
724,Spain,2007,,,,,,,207.0,2.51,1.54,0.62,
724,Spain,2008,,,,,,,207.0,2.37,1.51,0.64,
724,Spain,2009,,,,,,,207.0,2.27,1.22,0.54,
724,Spain,2010,,,90.3,412.85,,,206.0,2.43,1.1,0.45,-1.67
724,Spain,2011,,,,,,,207.0,2.37,1.0,0.42,0.06
724,Spain,2012,,,,,,,207.0,2.41,0.82,0.34,0.33
724,Spain,2013,,,77.39,457.03,,,206.0,2.62,0.87,0.33,1.31
724,Spain,2014,,,,,,,206.0,2.54,0.81,0.32,0.11
724,Spain,2015,,,,,,2793.1000000000004,208.0,2.73,0.87,0.32,1.05
724,Spain,2016,,,84.25,515.35,,2987.3,208.0,2.82,0.71,0.25,0.52
724,Spain,2017,,,,,,2995.6000000000004,207.0,2.79,0.74,0.26,-0.31
724,Spain,2018,,,,,,3458.1000000000004,208.0,2.76,0.79,0.29,-0.18
724,Spain,2019,,,,,,3568.8,207.0,2.47,0.83,0.34,0.17
724,Spain,2020,,,85.4,549.19,,3511.9,207.0,2.87,0.76,0.26,1.37
724,Spain,2021,,,,,,3250.0,207.0,2.61,0.8,0.31,-1.02
724,Spain,2022,,,,,,2824.8,207.0,2.41,0.8,0.33,1.79
724,Spain,2023,,,,,,,205.0,,,,2.6
724,Spain,2024,,,,,,,205.0,,,,
728,South Sudan,2001,,,,,,,,,,,
728,South Sudan,2002,,,,,,,,,,,
728,South Sudan,2003,,,,,,,,,,,
728,South Sudan,2004,,,,,,,,,,,
728,South Sudan,2005,,,,,,,,,,,
728,South Sudan,2006,,,,,,,,,,,
728,South Sudan,2007,,,,,,,,,,,
728,South Sudan,2008,,,,,,,,3.84,,,
728,South Sudan,2009,,,,,,,,5.13,,,
728,South Sudan,2010,,,,,,,,5.03,,,
728,South Sudan,2011,,,,,,,,4.5,,,3.16
728,South Sudan,2012,,,,,,,,4.04,1.33,0.33,-0.59
728,South Sudan,2013,,,,,,,,4.68,1.62,0.35,-0.99
728,South Sudan,2014,,,,,,,,4.85,1.47,0.3,0.07
728,South Sudan,2015,,,,,,,,4.1,0.76,0.19,1.06
728,South Sudan,2016,,,,,,,,3.89,0.3,0.08,-0.06
728,South Sudan,2017,,,,,,4941.5,,2.9,1.22,0.42,-0.77
728,South Sudan,2018,,,,,,4776.1,,2.74,0.3,0.11,-0.96
728,South Sudan,2019,,,,,,4826.700000000001,,3.67,0.26,0.07,1.08
728,South Sudan,2020,,,,,2.1,4989.5,,5.97,0.24,0.04,-0.38
728,South Sudan,2021,,,,,2.1,5191.700000000001,,3.98,2.35,0.59,0.71
728,South Sudan,2022,,,,,2.1,5350.6,,,,,-0.32
728,South Sudan,2023,,,,,,,,,,,2.97
729,Sudan,2000,,,,,,,31.0,,,,
729,Sudan,2001,,,,,,,31.0,,,,
729,Sudan,2002,,,,,,,31.0,,,,
729,Sudan,2003,,,,,,,31.0,,,,
729,Sudan,2004,,,,,,,31.0,,,,
729,Sudan,2005,,,,,,,31.0,,,,
729,Sudan,2006,,,,,,,49.0,,,,
729,Sudan,2007,,,,,,,49.0,,,,
729,Sudan,2008,,,,,,,49.0,46.26,,,
729,Sudan,2009,,,,,,,49.0,38.68,,,
729,Sudan,2010,,,,,,,49.0,41.77,,,
729,Sudan,2011,,,,,,,49.0,31.96,,,-0.2
729,Sudan,2012,,,,,,,49.0,34.27,,,0.58
729,Sudan,2013,,,,,3.3,,49.0,30.58,,,-4.53
729,Sudan,2014,,,,,3.3,,49.0,32.09,,,-1.28
729,Sudan,2015,,,,,3.5,,49.0,31.95,,,-0.51
729,Sudan,2016,,,,,4,,49.0,24.27,,,-0.34
729,Sudan,2017,,,,,4.3,,49.0,22.56,,,1.11
729,Sudan,2018,,,,,4.6,,49.0,18.53,,,1.11
729,Sudan,2019,,,,,4.7,,49.0,20.21,,,1.4
729,Sudan,2020,,,,,4.9,,49.0,20.43,,,-1.35
729,Sudan,2021,,,,,5,,49.0,19.72,,,-4.45
729,Sudan,2022,,,,,5.3,,49.0,15.61,,,-1.32
729,Sudan,2023,,,,,,,49.0,,,,0.24
729,Sudan,2024,,,,,,,49.0,,,,
740,Suriname,2000,,,,,,,,,,,
740,Suriname,2001,,,,,<0.1,,,19.72,3.41,0.17,
740,Suriname,2002,,,,,<0.1,,,14.54,3.42,0.24,
740,Suriname,2003,,,,,<0.1,,,14.05,3.42,0.24,
740,Suriname,2004,,,,,<0.1,,,11.43,3.39,0.3,
740,Suriname,2005,,,,,<0.1,,,10.64,3.38,0.32,
740,Suriname,2006,,,,,<0.1,,13.0,10.19,3.4,0.33,
740,Suriname,2007,,,,,<0.1,,13.0,10.36,3.41,0.33,
740,Suriname,2008,,,,,<0.1,,13.0,9.27,3.51,0.38,
740,Suriname,2009,,,,,<0.1,,13.0,10.34,3.49,0.34,
740,Suriname,2010,,,,,<0.1,,13.0,10.12,3.34,0.33,-0.05
740,Suriname,2011,,,,,<0.1,,13.0,9.45,3.2,0.34,-0.72
740,Suriname,2012,,,,,<0.1,,13.0,9.2,3.05,0.33,-0.17
740,Suriname,2013,,,,,<0.1,,13.0,9.46,3.91,0.41,-0.24
740,Suriname,2014,,,,,<0.1,,13.0,10.37,3.93,0.38,0.2
740,Suriname,2015,,,,,<0.1,,13.0,10.41,3.01,0.29,-0.17
740,Suriname,2016,,,,,<0.1,,13.0,11.37,4.82,0.42,-0.39
740,Suriname,2017,,,,,<0.1,,13.0,11.56,0.88,0.08,0.74
740,Suriname,2018,,,,,<0.1,,13.0,10.63,1.71,0.16,-0.01
740,Suriname,2019,,,,,<0.1,,13.0,8.6,3.86,0.45,-0.11
740,Suriname,2020,,,,,<0.1,,13.0,8.14,4.56,0.56,0.87
740,Suriname,2021,,,,,<0.1,,13.0,9.19,1.66,0.18,-0.16
740,Suriname,2022,,,,,<0.1,,13.0,6.57,0.76,0.12,-0.3
740,Suriname,2023,,,,,,,13.0,,,,0.28
740,Suriname,2024,,,,,,,13.0,,,,
748,Eswatini,2000,,,,,,,9.0,,,,
748,Eswatini,2001,,,,,0.1,,9.0,12.1,7.28,0.6,
748,Eswatini,2002,,,,,0.1,,9.0,12.5,7.15,0.57,
748,Eswatini,2003,,,,,<0.1,,12.0,12.39,7.17,0.58,
748,Eswatini,2004,,,,,<0.1,,12.0,9.66,7.32,0.76,
748,Eswatini,2005,,,,,0.1,,12.0,10.97,7.57,0.69,
748,Eswatini,2006,,,,,0.1,,15.0,11.18,6.97,0.62,
748,Eswatini,2007,,,,,0.1,,15.0,10.75,5.93,0.55,
748,Eswatini,2008,,,,,0.1,,15.0,10.0,9.32,0.93,
748,Eswatini,2009,,,,,0.2,,15.0,9.25,7.96,0.86,
748,Eswatini,2010,,,,,0.2,,15.0,10.16,5.39,0.53,-2.83
748,Eswatini,2011,,,,,0.3,,15.0,9.72,3.45,0.36,-0.22
748,Eswatini,2012,,,,,0.2,,15.0,10.2,4.23,0.41,0.68
748,Eswatini,2013,,,,,0.2,,15.0,10.12,4.36,0.43,-0.39
748,Eswatini,2014,,,,,0.2,,15.0,9.24,2.46,0.27,-0.2
748,Eswatini,2015,,,,,0.2,,15.0,9.36,2.08,0.22,-0.47
748,Eswatini,2016,,,,,0.2,,15.0,8.96,1.87,0.21,2.0
748,Eswatini,2017,,,,,0.2,,15.0,8.43,1.71,0.2,-0.17
748,Eswatini,2018,,,,,0.2,,15.0,8.52,2.17,0.25,-1.52
748,Eswatini,2019,,,,,0.1,,15.0,8.54,1.46,0.17,-0.2
748,Eswatini,2020,,,,,0.1,452.29999999999995,15.0,8.39,1.54,0.18,-0.18
748,Eswatini,2021,,,,,0.1,445.4,15.0,8.48,2.04,0.24,-0.42
748,Eswatini,2022,577.53,4651.74,,,0.1,437.9,15.0,8.01,1.99,0.25,-0.37
748,Eswatini,2023,,,,,,,15.0,,,,-0.32
748,Eswatini,2024,,,,,,,15.0,,,,
752,Sweden,2000,,,,,,,30.0,,,,
752,Sweden,2001,,,,,,,30.0,1.94,0.33,0.17,
752,Sweden,2002,,,,,,,35.0,1.9,0.37,0.19,
752,Sweden,2003,,,,,,,36.0,1.86,0.36,0.19,
752,Sweden,2004,,,,,,,38.0,1.83,0.32,0.17,
752,Sweden,2005,,,,,,,38.0,1.25,0.43,0.34,
752,Sweden,2006,,,,,,,48.0,1.36,0.38,0.28,
752,Sweden,2007,,,,,,,48.0,1.58,0.32,0.2,
752,Sweden,2008,,,,,,,48.0,1.57,0.37,0.24,
752,Sweden,2009,,,,,,,48.0,1.44,0.36,0.25,
752,Sweden,2010,,,100.13,456.36,,,48.0,1.65,0.36,0.22,-1.03
752,Sweden,2011,,,,,,,48.0,1.67,0.34,0.21,-1.49
752,Sweden,2012,,,,,,,48.0,1.55,0.33,0.21,0.34
752,Sweden,2013,,,90.43,535.73,,,48.0,1.47,0.32,0.22,0.48
752,Sweden,2014,,,,,,,48.0,1.44,0.31,0.21,0.03
752,Sweden,2015,,,,,,366.3,48.0,1.45,0.27,0.18,0.8
752,Sweden,2016,,,99.8,628.56,,437.7,48.0,1.4,0.27,0.19,-0.63
752,Sweden,2017,,,,,,445.6,48.0,1.44,0.26,0.18,-0.23
752,Sweden,2018,,,,,,475.3,48.0,1.39,0.3,0.22,-0.33
752,Sweden,2019,,,,,,449.2,48.0,1.39,0.29,0.21,0.15
752,Sweden,2020,,,101.42,753.56,,451.9,49.0,1.33,0.23,0.17,0.39
752,Sweden,2021,,,,,,464.20000000000005,49.0,1.29,0.27,0.21,-1.61
752,Sweden,2022,,,,,,519.0999999999999,49.0,1.41,0.32,0.23,1.44
752,Sweden,2023,,,,,,,63.0,,,,1.03
752,Sweden,2024,,,,,,,63.0,,,,
756,Switzerland,2000,,,,,,,18.0,,,,
756,Switzerland,2001,,,,,,,19.0,0.92,3.23,3.51,
756,Switzerland,2002,,,,,,,19.0,0.93,3.02,3.24,
756,Switzerland,2003,,,,,,,19.0,0.83,2.99,3.59,
756,Switzerland,2004,,,,,,,19.0,0.93,2.87,3.08,
756,Switzerland,2005,,,,,,,19.0,0.81,2.77,3.41,
756,Switzerland,2006,,,,,,,25.0,0.75,2.76,3.68,
756,Switzerland,2007,,,,,,,26.0,0.77,2.69,3.5,
756,Switzerland,2008,,,,,,,25.0,0.78,2.45,3.14,
756,Switzerland,2009,,,,,,,26.0,0.72,2.44,3.41,
756,Switzerland,2010,,,,,,,26.0,0.66,2.36,3.59,-1.25
756,Switzerland,2011,,,,,,,26.0,0.67,2.34,3.48,-1.8
756,Switzerland,2012,,,,,,,25.0,0.63,2.32,3.68,0.7
756,Switzerland,2013,,,,,,,25.0,0.66,2.22,3.38,1.11
756,Switzerland,2014,,,,,,,25.0,0.7,2.23,3.18,0.57
756,Switzerland,2015,,,,,,337.3,25.0,0.62,2.2,3.55,0.28
756,Switzerland,2016,,,,,,297.9,25.0,0.65,2.14,3.3,0.51
756,Switzerland,2017,,,,,,,25.0,0.62,2.11,3.38,-0.17
756,Switzerland,2018,,,,,,,25.0,0.64,2.12,3.33,0.17
756,Switzerland,2019,,,,,,,25.0,0.63,2.08,3.29,-0.31
756,Switzerland,2020,,,,,,,24.0,0.69,1.87,2.71,0.6
756,Switzerland,2021,,,,,,,24.0,0.62,1.89,3.02,-1.55
756,Switzerland,2022,,,,,,,23.0,0.61,1.94,3.2,-0.23
756,Switzerland,2023,,,,,,,26.0,,,,1.31
756,Switzerland,2024,,,,,,,26.0,,,,
760,Syrian Arab Republic,2000,,,,,,,5.0,,,,
760,Syrian Arab Republic,2001,,,,,1.3,,5.0,25.5,7.78,0.31,
760,Syrian Arab Republic,2002,,,,,1.3,,5.0,24.86,8.24,0.33,
760,Syrian Arab Republic,2003,,,,,1.2,,5.0,24.66,7.64,0.31,
760,Syrian Arab Republic,2004,,,,,1.2,,5.0,22.43,7.46,0.33,
760,Syrian Arab Republic,2005,,,,,1.2,,5.0,20.29,3.86,0.19,
760,Syrian Arab Republic,2006,,,,,1.2,,8.0,21.46,4.0,0.19,
760,Syrian Arab Republic,2007,,,,,1.2,,8.0,19.46,3.96,0.2,
760,Syrian Arab Republic,2008,,,,,1.2,,8.0,18.76,3.04,0.16,
760,Syrian Arab Republic,2009,,,,,1.1,,8.0,22.8,3.31,0.15,
760,Syrian Arab Republic,2010,,,,,1.2,,8.0,19.74,3.23,0.16,0.23
760,Syrian Arab Republic,2011,,,,,1.3,,8.0,20.43,2.78,0.14,0.6
760,Syrian Arab Republic,2012,,,,,1.6,,8.0,20.99,,,-0.01
760,Syrian Arab Republic,2013,,,,,1.8,,8.0,20.39,,,1.59
760,Syrian Arab Republic,2014,,,,,1.8,,8.0,20.6,2.03,0.1,0.41
760,Syrian Arab Republic,2015,,,,,2.1,,8.0,20.66,1.91,0.09,-0.44
760,Syrian Arab Republic,2016,,,,,2.6,,8.0,20.55,1.69,0.08,0.65
760,Syrian Arab Republic,2017,,,,,3.4,,8.0,20.6,1.8,0.09,-0.54
760,Syrian Arab Republic,2018,,,,,4.3,,8.0,20.6,1.96,0.1,-0.39
760,Syrian Arab Republic,2019,,,,,5.3,,8.0,20.59,0.86,0.04,-0.01
760,Syrian Arab Republic,2020,,,,,6.1,,8.0,20.6,0.94,0.05,1.04
760,Syrian Arab Republic,2021,,,,,6.9,,8.0,20.6,0.72,0.03,
760,Syrian Arab Republic,2022,,,,,7.6,,8.0,20.59,,,
760,Syrian Arab Republic,2023,,,,,,,8.0,,,,
760,Syrian Arab Republic,2024,,,,,,,8.0,,,,
762,Tajikistan,2000,,,,,,,5.0,,,,
762,Tajikistan,2001,,,,,2.6,,5.0,23.8,2.49,0.1,
762,Tajikistan,2002,,,,,2.7,,5.0,22.24,3.05,0.14,
762,Tajikistan,2003,,,,,2.8,,6.0,24.2,2.95,0.12,
762,Tajikistan,2004,,,,,2.7,,6.0,19.22,3.09,0.16,
762,Tajikistan,2005,,,,,2.6,,6.0,21.19,2.7,0.13,
762,Tajikistan,2006,,,,,2.5,,20.0,21.45,2.5,0.12,
762,Tajikistan,2007,,,,,2.3,,20.0,19.43,2.2,0.11,
762,Tajikistan,2008,,,,,2.2,,20.0,19.87,1.96,0.1,
762,Tajikistan,2009,,,,,2,,20.0,18.55,1.56,0.08,
762,Tajikistan,2010,,,,,1.9,,20.0,19.59,1.38,0.07,-0.35
762,Tajikistan,2011,,,,,1.8,,20.0,23.84,3.51,0.15,1.11
762,Tajikistan,2012,,,,,1.7,,20.0,23.15,2.58,0.11,-1.24
762,Tajikistan,2013,,,,,1.7,,20.0,20.13,2.14,0.11,-0.27
762,Tajikistan,2014,,,,,1.6,,20.0,22.92,2.06,0.09,0.34
762,Tajikistan,2015,,,,,1.4,1029.9,20.0,20.92,0.65,0.03,-0.04
762,Tajikistan,2016,,,,,1.2,1353.3,20.0,20.37,0.61,0.03,-0.4
762,Tajikistan,2017,,,,,1.1,1675.4,20.0,20.28,0.74,0.04,0.38
762,Tajikistan,2018,,,,,1,1666.0,20.0,19.77,0.59,0.03,-0.61
762,Tajikistan,2019,,,,,0.9,1703.1999999999998,20.0,20.87,0.66,0.03,0.9
762,Tajikistan,2020,,,,,0.9,1830.7,20.0,22.69,0.66,0.03,0.76
762,Tajikistan,2021,,,,,0.9,1924.5,20.0,24.15,2.27,0.09,0.01
762,Tajikistan,2022,,,,,0.9,1773.3,20.0,23.31,1.2,0.05,-0.04
762,Tajikistan,2023,,,,,,,23.0,,,,-0.2
762,Tajikistan,2024,,,,,,,23.0,,,,
764,Thailand,2000,,,,,,,10.0,,,,
764,Thailand,2001,,,,,11.1,,11.0,8.58,7.44,0.87,
764,Thailand,2002,,,,,10.6,,11.0,8.69,6.41,0.74,
764,Thailand,2003,,,,,9.8,,12.0,9.44,6.86,0.73,
764,Thailand,2004,,,,,9,,12.0,9.29,5.77,0.62,
764,Thailand,2005,,,,,7.9,,12.0,9.19,5.12,0.56,
764,Thailand,2006,,,,,7.1,,16.0,9.4,4.59,0.49,
764,Thailand,2007,,,,,6.9,,16.0,9.35,6.16,0.66,
764,Thailand,2008,,,,,7.3,,16.0,10.07,5.33,0.53,
764,Thailand,2009,,,,,7.1,,16.0,9.79,4.7,0.48,
764,Thailand,2010,,,,,6.9,,16.0,10.52,4.23,0.4,-0.34
764,Thailand,2011,,,,,6.3,,16.0,11.59,2.49,0.21,0.21
764,Thailand,2012,,,,,6.3,,16.0,11.5,6.72,0.58,-0.7
764,Thailand,2013,,,,,5.9,,16.0,11.32,6.16,0.54,-0.54
764,Thailand,2014,,,,,5.6,,16.0,10.09,6.86,0.68,-0.2
764,Thailand,2015,,,,,5.2,,16.0,8.87,7.12,0.8,-0.2
764,Thailand,2016,,,,,5.2,,16.0,8.48,6.46,0.76,-0.42
764,Thailand,2017,,,,,5.2,,16.0,8.41,6.22,0.74,-1.25
764,Thailand,2018,,,,,5,2802.3,16.0,8.2,6.01,0.73,-0.95
764,Thailand,2019,,,,,4.6,3238.8999999999996,16.0,8.13,6.5,0.8,0.1
764,Thailand,2020,,,,,4.3,3827.8,16.0,8.69,5.93,0.68,0.28
764,Thailand,2021,,,,,4.1,4272.0,16.0,8.55,5.79,0.68,-1.26
764,Thailand,2022,,,,,4,4362.7,16.0,8.66,4.2,0.48,0.01
764,Thailand,2023,,,,,,,16.0,,,,-0.02
764,Thailand,2024,,,,,,,16.0,,,,
768,Togo,2000,,,,,,,5.0,,,,
768,Togo,2001,,,,,1.6,,5.0,27.99,,,
768,Togo,2002,,,,,1.7,,5.0,29.05,,,
768,Togo,2003,,,,,1.6,,5.0,26.9,,,
768,Togo,2004,,,,,1.6,,5.0,26.6,6.79,0.26,
768,Togo,2005,,,,,1.5,,5.0,26.31,6.78,0.26,
768,Togo,2006,,,,,1.5,,6.0,21.09,6.79,0.32,
768,Togo,2007,,,,,1.5,,6.0,16.93,6.79,0.4,
768,Togo,2008,,,,,1.4,,6.0,20.68,6.79,0.33,
768,Togo,2009,,,,,1.4,,6.0,21.35,6.68,0.31,
768,Togo,2010,,,,,1.3,,6.0,21.08,6.75,0.32,-1.69
768,Togo,2011,,,,,1.4,,6.0,19.86,6.66,0.34,-0.99
768,Togo,2012,,,,,1.4,,6.0,20.98,7.05,0.34,0.03
768,Togo,2013,,,,,1.4,,6.0,19.14,7.41,0.39,-0.5
768,Togo,2014,,,,,1.5,,6.0,19.34,5.77,0.3,-0.9
768,Togo,2015,,,,,1.5,2642.6000000000004,6.0,18.92,7.16,0.38,0.91
768,Togo,2016,,,,,1.6,2796.9,6.0,20.39,6.09,0.3,0.23
768,Togo,2017,,,,,1.6,2855.6000000000004,6.0,20.31,7.98,0.39,-0.25
768,Togo,2018,,,,,1.6,2832.6,6.0,19.65,5.74,0.29,-0.14
768,Togo,2019,491.07,2672.55,13.98,25.25,1.5,2754.3,6.0,19.51,,,-0.34
768,Togo,2020,,,,,1.3,2747.4,6.0,18.55,,,0.49
768,Togo,2021,,,,,1.2,2891.3,6.0,19.01,,,1.08
768,Togo,2022,,,,,1.1,3030.1,6.0,18.79,,,0.43
768,Togo,2023,,,,,,,6.0,,,,-0.53
768,Togo,2024,,,,,,,6.0,,,,
776,Tonga,2000,,,,,,,2.0,,,,
776,Tonga,2001,,,,,,,2.0,18.29,,,
776,Tonga,2002,,,,,,,2.0,18.11,,,
776,Tonga,2003,,,,,,,2.0,19.16,,,
776,Tonga,2004,,,,,,,2.0,20.25,,,
776,Tonga,2005,,,,,,,2.0,17.76,,,
776,Tonga,2006,,,,,,,3.0,15.77,,,
776,Tonga,2007,,,,,,,3.0,16.71,,,
776,Tonga,2008,,,,,,,3.0,14.74,,,
776,Tonga,2009,,,,,,,3.0,15.51,,,
776,Tonga,2010,,,,,,,3.0,16.44,5.78,0.35,-0.31
776,Tonga,2011,,,,,,,3.0,17.05,2.57,0.15,-0.45
776,Tonga,2012,,,,,,,3.0,16.64,3.12,0.19,-0.11
776,Tonga,2013,,,,,,,3.0,17.11,3.27,0.19,0.22
776,Tonga,2014,,,,,,,3.0,16.36,3.2,0.2,0.08
776,Tonga,2015,,,,,,,3.0,16.87,3.2,0.19,0.59
776,Tonga,2016,,,,,,,3.0,16.62,4.6,0.28,-0.82
776,Tonga,2017,,,,,,,3.0,16.81,4.19,0.25,-0.04
776,Tonga,2018,,,,,,,3.0,17.07,4.77,0.28,0.21
776,Tonga,2019,,,,,,,3.0,19.64,3.99,0.2,-0.1
776,Tonga,2020,,,,,,,3.0,17.82,3.45,0.19,0.52
776,Tonga,2021,6073.24,40864.05,,,,,3.0,16.33,,,0.21
776,Tonga,2022,,,,,,,5.0,16.33,,,-0.84
776,Tonga,2023,,,,,,,5.0,,,,0.96
776,Tonga,2024,,,,,,,5.0,,,,
780,Trinidad and Tobago,2000,,,,,,,,,,,
780,Trinidad and Tobago,2001,,,,,0.1,,,1.8,3.14,1.74,
